Season,Player,Points,Rebounds,Assists,Steals,Blocks,Threes,Turnovers,Free Throw Attempts,Free Throw %,Field Goal Attempts,Field Goal %,No Play %,Position
2019,Collin Sexton,52.73076923,9.076923077,9.346153846,1.692307692,0.230769231,4.576923077,7.115384615,9.807692308,0.839215686,46.38461538,0.430348259,0,PG
2019,Cody Zeller,29.23529412,19.58823529,6,2.235294118,2.411764706,0.352941176,3.647058824,5.423076923,0.787234043,13.26923077,0.550724638,0.346153846,C
2019,Clint Capela,53.04761905,40.38095238,4.571428571,2.095238095,4.857142857,0,4.476190476,10.03846154,0.636015326,28.15384615,0.647540984,0.192307692,C
2019,Christian Wood,14.33333333,6.916666667,0.666666667,0.583333333,0.833333333,0.75,1.416666667,2.153846154,0.732142857,4.5,0.521367521,0.538461538,PF
2019,Chris Paul,41.18181818,12.04545455,21.5,5.181818182,0.818181818,5.772727273,6.909090909,7.807692308,0.862068966,27.69230769,0.419444444,0.153846154,PG
2019,Chris Chiozza,3,2,2,0.5,0.5,1,0.5,0,,0.307692308,0.25,0.923076923,PG
2019,Chris Boucher,4.65,2.8,0.1,0.3,1.2,0.6,0.35,0.576923077,0.866666667,2.923076923,0.447368421,0.230769231,PF
2019,Chimezie Metu,3.4,2.4,0.866666667,0.4,0.133333333,0,1,0.653846154,0.764705882,2.230769231,0.327586207,0.423076923,PF
2019,Cheick Diallo,16.82608696,14.43478261,1.434782609,1.260869565,1.434782609,0.043478261,2.130434783,2.576923077,0.746268657,10.42307692,0.619926199,0.115384615,PF
2019,Dario Saric,33,17.57692308,4.884615385,1.730769231,0.346153846,4.538461538,3.730769231,5.769230769,0.88,26.76923077,0.436781609,0,PF
2019,Darius Miller,24.65217391,5.565217391,6.347826087,1.739130435,1,5.782608696,2.565217391,2.730769231,0.788732394,18.61538462,0.390495868,0.115384615,SF
2019,Darren Collison,32.80769231,8.923076923,17.65384615,4.230769231,0.346153846,3.038461538,4.807692308,7.307692308,0.831578947,25.34615385,0.46737481,0,PG
2019,Daryl Macon,5.8,2.4,1.4,0.2,0,1,1.2,0.269230769,0.571428571,1.038461538,0.37037037,0.807692308,SG
2019,Dion Waiters,35.13333333,7.733333333,8.066666667,1.933333333,0.6,7.266666667,4.266666667,1.692307692,0.5,18.38461538,0.414225941,0.423076923,SG
2019,Dillon Brooks,19.28571429,4.428571429,2.285714286,1.428571429,0.571428571,2.142857143,2.714285714,1.153846154,0.733333333,4.692307692,0.401639344,0.730769231,SF
2019,Deyonta Davis,12,12,1.666666667,1,1.666666667,0,1,0.384615385,0.6,0.846153846,0.681818182,0.884615385,C
2019,Dewayne Dedmon,30.13043478,20.86956522,3.913043478,3,3.086956522,3.608695652,3.652173913,4.346153846,0.814159292,20.23076923,0.492395437,0.115384615,C
2019,Devonte' Graham,10.33333333,3,5.761904762,1.095238095,0.095238095,1.619047619,1.428571429,1.769230769,0.760869565,8.307692308,0.342592593,0.192307692,PG
2019,Devin Robinson,11.75,5,1.5,1,1.5,0,0.5,0.538461538,0.642857143,1.230769231,0.59375,0.846153846,SF
2019,Devin Harris,17.83333333,4.666666667,5.083333333,1.458333333,0.666666667,2.583333333,2.333333333,5.153846154,0.76119403,13.34615385,0.380403458,0.076923077,PG
2019,Devin Booker,73.91304348,11.52173913,18.82608696,2.434782609,0.565217391,5.869565217,11.47826087,17.46153846,0.865638767,48.26923077,0.466932271,0.115384615,SG
2019,Derrick White,31.57142857,11.76190476,12.52380952,3.19047619,2.238095238,2.285714286,4.619047619,4.730769231,0.772357724,20.88461538,0.478821363,0.192307692,PG
2019,Derrick Rose,48.26315789,7.368421053,11.57894737,1.631578947,0.631578947,2.842105263,4.315789474,6.153846154,0.85625,28.96153846,0.482071713,0.269230769,PG
2019,Derrick Jones Jr.,19.18181818,10.90909091,1.681818182,2.090909091,1.909090909,1.272727273,1.954545455,4.692307692,0.606557377,12.46153846,0.49382716,0.153846154,SF
2019,Derrick Favors,35.88,22.4,3.56,2.24,4.24,0.68,3.36,8.769230769,0.675438596,23.80769231,0.586429725,0.038461538,C
2019,Deonte Burton,5.466666667,1.866666667,0.6,0.4,0.533333333,0.533333333,0.6,0.461538462,0.666666667,3.153846154,0.402439024,0.423076923,SG
2019,Dennis Smith Jr.,31.39130435,6.739130435,10.95652174,2.913043478,0.869565217,2.913043478,6.695652174,6,0.634615385,25,0.427692308,0.115384615,PG
2019,Chasson Randle,16.9375,3.5,6.0625,1.5625,0.1875,2.875,2.6875,2.384615385,0.693548387,8.346153846,0.419354839,0.384615385,PG
2019,Dennis Schroder,48.96,11.36,12.92,2.6,0.48,4.96,6.88,8.730769231,0.81938326,42.46153846,0.413949275,0.038461538,PG
2019,Demetrius Jackson,5.5,0.75,1.25,0.5,0,0.5,0.25,0.153846154,1,0.576923077,0.533333333,0.846153846,PG
2019,Delon Wright,26.12,10.64,9.92,3.52,1.2,2,3.08,5.769230769,0.793333333,21.46153846,0.433691756,0.038461538,PG
2019,Deandre Ayton,50.39130435,31.69565217,5.434782609,2.652173913,2.913043478,0,5.47826087,7.269230769,0.746031746,33.46153846,0.585057471,0.115384615,C
2019,DeVaughn Akoon-Purcell,1.166666667,0.666666667,1,0.333333333,0,0,0.333333333,0.076923077,0.5,0.384615385,0.3,0.769230769,SG
2019,DeMarre Carroll,33.81818182,15.86363636,3.863636364,1.409090909,0.454545455,4.818181818,3.318181818,9.307692308,0.760330579,22.11538462,0.394782609,0.153846154,PF
2019,DeMarcus Cousins,37.53846154,19,8.230769231,3.076923077,3.384615385,2,5.538461538,5.538461538,0.736111111,14.26923077,0.479784367,0.5,C
2019,DeMar DeRozan,62.88461538,17.76923077,18.26923077,3.307692308,1.384615385,0.269230769,7.653846154,16.96153846,0.829931973,50.5,0.480578827,0,SG
2019,DeAndre' Bembry,26.42307692,13.76923077,7.769230769,4.038461538,1.576923077,1.923076923,5.461538462,5.230769231,0.639705882,23.69230769,0.446428571,0,SG
2019,DeAndre Jordan,32.95652174,39.2173913,6.782608696,1.826086957,3.173913043,0,6.652173913,10.15384615,0.704545455,17.15384615,0.641255605,0.115384615,C
2019,De'Anthony Melton,13.15789474,7.052631579,8.368421053,3.578947368,1.210526316,1.526315789,3.947368421,1.076923077,0.75,9.846153846,0.390625,0.269230769,PG
2019,De'Aaron Fox,53.80769231,11.69230769,22.69230769,5.115384615,1.730769231,3.307692308,8.730769231,16.03846154,0.726618705,42.38461538,0.458257713,0,PG
2019,Davon Reed,3,1.5,0.75,0.25,0,0.5,0.25,0,,0.461538462,0.416666667,0.846153846,SG
2019,Davis Bertans,23.30769231,10.15384615,3.846153846,1.346153846,1.269230769,5.576923077,1.653846154,2.307692308,0.883333333,17.42307692,0.450331126,0,PF
2019,David Nwaba,18.55555556,9.055555556,3,2,0.944444444,1.333333333,1.611111111,3.269230769,0.682352941,10.07692308,0.480916031,0.307692308,SF
2019,Deng Adel,4.571428571,2.714285714,0.714285714,0.142857143,0.571428571,0.857142857,0.857142857,0.153846154,1,1.384615385,0.305555556,0.730769231,SF
2019,Dirk Nowitzki,20.72222222,8.777777778,1.944444444,0.5,1,3.555555556,1,1.923076923,0.78,14.46153846,0.359042553,0.307692308,PF
2019,Channing Frye,8.0625,3.25,1.25,0.375,0.3125,2,0.8125,0.538461538,0.785714286,4.5,0.367521368,0.384615385,C
2019,Chandler Hutchison,16.35714286,13.21428571,2.428571429,1.642857143,0.428571429,1,1.785714286,1.461538462,0.605263158,8.038461538,0.459330144,0.461538462,SF
2019,Aron Baynes,16.70588235,14.11764706,3.352941176,0.705882353,2,1.235294118,2.352941176,2.384615385,0.85483871,8.576923077,0.470852018,0.346153846,C
2019,Antonio Blakeney,18.17391304,4.608695652,1.826086957,0.52173913,0.391304348,1.565217391,1.52173913,2.923076923,0.657894737,15.23076923,0.419191919,0.115384615,SG
2019,Anthony Tolliver,13.04,7.08,1.84,0.68,0.84,3.24,1.44,2.307692308,0.783333333,9.961538462,0.382239382,0.038461538,PF
2019,Anthony Davis,69.14285714,32,10.38095238,4.19047619,6.428571429,2.285714286,5.333333333,16.65384615,0.794457275,39.46153846,0.516569201,0.192307692,C
2019,Ante Zizic,18.36,12.8,2.12,0.52,0.88,0,2.44,5.076923077,0.704545455,12.73076923,0.552870091,0.038461538,C
2019,Angel Delgado,1.5,2,0,0.5,0,0,0,0.076923077,0.5,0.192307692,0.2,0.923076923,C
2019,Anfernee Simons,5.769230769,1,1,0.076923077,0,0.769230769,0.846153846,0.615384615,0.5625,2.423076923,0.444444444,0.5,SG
2019,Andrew Wiggins,52.84,14.08,7.36,2.8,1.92,4.72,5.52,11.38461538,0.699324324,46.5,0.41191067,0.038461538,SF
2019,Andrew Harrison,6.75,2.5,3,0.5,0.25,0.625,1.5,0.692307692,0.944444444,2.038461538,0.301886792,0.692307692,PG
2019,Andrew Bogut,9.75,13.75,2.75,0.75,2,0,2,0.115384615,1,1.384615385,0.5,0.846153846,C
2019,Andre Ingram,0,1,0,0.5,0,0,0.5,0,,0.230769231,0,0.923076923,SG
2019,Andre Drummond,52.69230769,47.38461538,4.307692308,5.230769231,5.307692308,0.192307692,6.730769231,15.84615385,0.589805825,40.46153846,0.533269962,0,C
2019,Amir Johnson,9.571428571,7,2.857142857,0.761904762,0.619047619,0.571428571,2.142857143,1.576923077,0.756097561,6.038461538,0.503184713,0.192307692,C
2019,Amile Jefferson,3.375,2.625,0.375,0.375,0.375,0,0.125,0.307692308,0.875,0.615384615,0.625,0.692307692,PF
2019,Allonzo Trier,33.0952381,9.380952381,5.666666667,1.333333333,0.666666667,2.476190476,5.523809524,8.576923077,0.802690583,19.92307692,0.447876448,0.192307692,SG
2019,Allen Crabbe,27.53333333,9.866666667,3.066666667,1.533333333,0.866666667,6.533333333,3.066666667,2.153846154,0.732142857,14.34615385,0.367292225,0.423076923,SG
2019,Alize Johnson,1.625,2.375,0.125,0.125,0.375,0.125,0,0.307692308,0.5,0.615384615,0.25,0.692307692,PF
2019,Alfonzo McKinnie,14.04166667,10.29166667,1.291666667,0.75,0.625,1.75,1.25,1.846153846,0.5625,10.57692308,0.487272727,0.076923077,SF
2019,Alex Poythress,10.7,7.6,1.7,0.4,1,0.9,1.3,1.115384615,0.620689655,3.115384615,0.49382716,0.615384615,PF
2019,Alex Len,32.84615385,16.30769231,3.307692308,1.038461538,2.653846154,2.846153846,3.730769231,8.307692308,0.648148148,24.92307692,0.49382716,0,C
2019,Alex Caruso,25.44444444,7.444444444,8.555555556,2.666666667,1,2.666666667,4.666666667,2.461538462,0.796875,6.653846154,0.445086705,0.653846154,PG
2019,Alex Abrines,15,4.363636364,1.818181818,1.545454545,0.545454545,3.727272727,1.272727273,0.5,0.923076923,6.038461538,0.356687898,0.576923077,SG
2019,Alec Burks,24.39130435,10.2173913,5.565217391,1.695652174,0.913043478,2.652173913,2.826086957,5.423076923,0.822695035,18.23076923,0.405063291,0.115384615,SG
2019,Alan Williams,3.6,3.8,0.6,0.2,0,0,0.2,0.153846154,0.5,0.5,0.615384615,0.807692308,PF
2019,Al-Farouq Aminu,29.23076923,23.46153846,4,2.615384615,1.269230769,3.692307692,2.769230769,6.653846154,0.867052023,22.80769231,0.433389545,0,PF
2019,Al Horford,38.54166667,19.08333333,11.79166667,2.458333333,3.583333333,3.041666667,4.25,3.653846154,0.821052632,27.80769231,0.53526971,0.076923077,C
2019,Abdel Nader,10.47826087,5.043478261,0.869565217,0.869565217,0.52173913,1.391304348,1.130434783,1.384615385,0.75,8.269230769,0.423255814,0.115384615,SF
2019,Aaron Holiday,14.7,3.35,4.35,1.05,0.65,2.15,2,1.923076923,0.82,10.07692308,0.400763359,0.230769231,PG
2019,Aaron Gordon,47.92307692,22.07692308,11.11538462,2.192307692,2.153846154,4.653846154,6.230769231,9.730769231,0.731225296,40.23076923,0.449330784,0,PF
2019,Austin Rivers,24.72,6.48,6.68,1.88,0.92,4.16,2.72,3.653846154,0.526315789,22,0.405594406,0.038461538,SG
2019,Avery Bradley,31.25,8.75,7.6,2.05,0.8,4.3,4.45,1.923076923,0.86,23.38461538,0.407894737,0.230769231,SG
2019,Bam Adebayo,28.03846154,22.96153846,7.076923077,2.730769231,2.5,0.115384615,4.653846154,8.692307692,0.734513274,18.69230769,0.576131687,0,C
2019,Cedi Osman,39.64,14.28,7.8,2.4,0.44,5.2,4.56,6.961538462,0.779005525,32.46153846,0.426540284,0.038461538,SF
2019,Carmelo Anthony,33.5,13.5,1.25,1,1.75,5.25,2,0.846153846,0.681818182,4.653846154,0.404958678,0.846153846,PF
2019,Caris LeVert,36.46666667,10.06666667,10.4,2.8,0.933333333,3.2,4.6,4.730769231,0.691056911,18.57692308,0.428571429,0.423076923,SF
2019,Cameron Payne,16.66666667,4.8,7.066666667,1.866666667,0.6,1.666666667,3,1.576923077,0.804878049,8.576923077,0.430493274,0.423076923,PG
2019,Caleb Swanigan,3.583333333,5.333333333,0.916666667,0.5,0.083333333,0.083333333,1.5,0.346153846,0.666666667,2.038461538,0.339622642,0.538461538,PF
2019,CJ McCollum,61.16666667,11.75,8.625,2.291666667,1.166666667,6.958333333,4.416666667,7.384615385,0.828125,47.80769231,0.459372486,0.076923077,SG
2019,C.J. Williams,4.333333333,0.888888889,1.333333333,0.666666667,0,0.555555556,0.555555556,0.038461538,0,1.346153846,0.485714286,0.653846154,SG
2019,Buddy Hield,65.19230769,15.84615385,7.884615385,2.230769231,1.269230769,10.69230769,5.615384615,7.423076923,0.886010363,52.30769231,0.458088235,0,SG
2019,Bryn Forbes,37.19230769,9.192307692,6.730769231,1.730769231,0.153846154,6.769230769,3.076923077,3,0.884615385,30.42307692,0.456384324,0,SG
2019,Bruno Caboclo,23.5,13.16666667,4.166666667,1.166666667,2.75,4,3.166666667,1.923076923,0.84,8.653846154,0.426666667,0.538461538,PF
2019,Bruce Brown,12.76,7.4,3.64,1.6,1.44,0.96,1.84,2.307692308,0.75,12.07692308,0.398089172,0.038461538,SG
2019,Brook Lopez,40.36,15.84,3.92,2.04,7.16,7.48,3.28,5.115384615,0.842105263,30.23076923,0.451653944,0.038461538,C
2019,Chandler Parsons,18.7,7,4.3,1.9,0.5,2.9,3.2,0.961538462,0.88,7,0.373626374,0.615384615,SF
2019,Brandon Sampson,10.14285714,2.285714286,1.428571429,1.142857143,0.428571429,1.571428571,1.714285714,0.230769231,0.666666667,2.307692308,0.466666667,0.730769231,SG
2019,Brandon Ingram,52.77777778,14.83333333,8.555555556,1.555555556,1.722222222,1.722222222,7.166666667,11.11538462,0.674740484,28.03846154,0.496570645,0.307692308,SF
2019,Brandon Goodwin,3.285714286,0.428571429,2,0,0,0.285714286,0.428571429,0.423076923,0.818181818,0.884615385,0.260869565,0.730769231,PG
2019,Bradley Beal,80.73076923,15.80769231,17.23076923,4.653846154,2.230769231,8.038461538,8.615384615,17.23076923,0.808035714,61.88461538,0.474829086,0,SG
2019,Brad Wanamaker,6.666666667,1.952380952,2.666666667,0.571428571,0.095238095,0.761904762,0.904761905,1.076923077,0.857142857,4.038461538,0.476190476,0.192307692,PG
2019,Bonzie Colson,7.8,6,0.6,1,0.2,1,0.6,0.346153846,0.888888889,1.5,0.333333333,0.807692308,SF
2019,Bojan Bogdanovic,58.16,13.32,6.44,2.76,0.04,6.56,5.36,11.73076923,0.806557377,40.42307692,0.496669838,0.038461538,SF
2019,Bogdan Bogdanovic,43.04347826,10.56521739,11.60869565,3.130434783,0.652173913,5.826086957,5.086956522,6.230769231,0.827160494,33.19230769,0.418308227,0.115384615,SG
2019,Bobby Portis,37.36842105,21.21052632,3.789473684,1.842105263,1.052631579,3.947368421,3.894736842,3.730769231,0.793814433,24.15384615,0.444267516,0.269230769,PF
2019,Boban Marjanovic,18.34782609,11.52173913,2.347826087,0.695652174,1.173913043,0.173913043,2.565217391,5.038461538,0.748091603,10,0.615384615,0.115384615,C
2019,Blake Griffin,70.80769231,21.73076923,15.46153846,2,1.076923077,7.269230769,9.730769231,21.15384615,0.752727273,51.57692308,0.461595824,0,PF
2019,Bismack Biyombo,10.72727273,11.22727273,1.5,0.5,1.863636364,0,1.545454545,3.5,0.637362637,6,0.570512821,0.153846154,C
2019,Billy Garrett,13,1.5,3.5,0.5,0.5,0,1,0.153846154,1,1.038461538,0.407407407,0.923076923,SG
2019,Ben Simmons,51.42307692,26.80769231,23.46153846,4.307692308,2.346153846,0,10.53846154,16.46153846,0.60046729,36.92307692,0.5625,0,PG
2019,Ben McLemore,6.818181818,1.545454545,0.363636364,0.545454545,0.272727273,1.545454545,0.454545455,0.461538462,0.666666667,2.461538462,0.390625,0.576923077,SG
2019,Brandon Knight,19,4.214285714,5.071428571,1.5,0.142857143,2.928571429,2.142857143,1.307692308,0.794117647,10,0.380769231,0.461538462,PG
2019,Domantas Sabonis,41.72,27.6,8.48,1.92,1.2,0.36,6.4,11.19230769,0.714776632,26.92307692,0.59,0.038461538,C
2019,Jonah Bolden,10.35,8.25,2,0.85,1.95,1.7,1.8,1.038461538,0.481481481,6.230769231,0.49382716,0.230769231,PF
2019,Donovan Mitchell,70.34615385,12.15384615,12.38461538,4.076923077,1.192307692,7.230769231,8.384615385,15.23076923,0.805555556,58.84615385,0.432026144,0,SG
2019,Jarell Martin,5,3.173913043,0.782608696,0.130434783,0.347826087,0.869565217,0.47826087,0.423076923,0.818181818,4,0.413461538,0.115384615,PF
2019,Jared Terrell,4.428571429,0.857142857,1.714285714,0.428571429,0.285714286,0.571428571,1.428571429,0.230769231,0.5,1.5,0.307692308,0.730769231,SG
2019,Jared Dudley,15.10526316,8.157894737,4.368421053,1.894736842,0.842105263,2.789473684,2.263157895,1.769230769,0.695652174,9.192307692,0.422594142,0.269230769,PF
2019,James Nunnally,5.142857143,0.714285714,1,0.142857143,0,1.142857143,0.142857143,0.153846154,1,1.307692308,0.352941176,0.730769231,SF
2019,James Johnson,21.4,8.8,6.75,1.75,1.35,2.5,3.7,2.692307692,0.714285714,14.57692308,0.432717678,0.230769231,PF
2019,James Harden,108.3846154,19.92307692,22.53846154,6.076923077,2.230769231,14.53846154,14.88461538,33,0.878787879,73.42307692,0.441592457,0,PG
2019,James Ennis III,17.68181818,8.272727273,1.863636364,1.863636364,1.045454545,2.5,1.545454545,3.115384615,0.716049383,11.30769231,0.469387755,0.153846154,SF
2019,Jamal Murray,54.68,12.68,14.52,2.68,1.08,6.08,6.32,8.576923077,0.847533632,45.11538462,0.437340153,0.038461538,PG
2019,Jamal Crawford,19.53846154,3.269230769,8.807692308,1.269230769,0.461538462,2.576923077,3.807692308,4.230769231,0.845454545,16.84615385,0.397260274,0,SG
2019,Jalen Jones,16.2,6.8,1.4,1.8,0.4,2,1.6,1.038461538,0.703703704,2.384615385,0.419354839,0.807692308,SF
2019,Jalen Brunson,27.12,6.76,9.2,1.48,0.16,2.52,3.52,4.615384615,0.725,21.73076923,0.467256637,0.038461538,PG
2019,Jakob Poeltl,16.26923077,15.76923077,3.576923077,1.115384615,2.615384615,0,1.846153846,3.538461538,0.532608696,11.15384615,0.644827586,0,C
2019,Jake Layman,21.64,8.68,2.12,1.24,1.2,2.36,1.84,2.730769231,0.704225352,16.30769231,0.509433962,0.038461538,SF
2019,Jahlil Okafor,21.04347826,12.08695652,1.739130435,0.652173913,1.739130435,0.043478261,2.260869565,3.423076923,0.662921348,13.92307692,0.585635359,0.115384615,C
2019,Jae Crowder,36.57692308,14.76923077,5.115384615,2.461538462,1.192307692,6.653846154,3.269230769,7.576923077,0.720812183,30.65384615,0.398996236,0,SF
2019,Jacob Evans,2.352941176,1.470588235,1.352941176,0.294117647,0.176470588,0.235294118,0.647058824,0.038461538,0,2.038461538,0.339622642,0.346153846,SG
2019,Jabari Parker,40.43478261,18.30434783,6.608695652,2,1.304347826,2.652173913,6.565217391,7.076923077,0.711956522,28.80769231,0.492656876,0.115384615,PF
2019,JaVale McGee,35.88,22.64,2.08,1.88,5.92,0.04,4.32,5.846153846,0.631578947,24.65384615,0.624024961,0.038461538,C
2019,JaMychal Green,26.56521739,17.7826087,2.173913043,1.956521739,1.47826087,3.086956522,3.782608696,3.884615385,0.792079208,18.30769231,0.483193277,0.115384615,PF
2019,JaKarr Sampson,40,16,2,2,1.5,2.5,2,0.807692308,0.80952381,2.076923077,0.537037037,0.923076923,SF
2019,J.P. Macura,3,1.5,1,0,0,0,0,0,,0.346153846,0.333333333,0.923076923,SG
2019,J.J. Barea,31.92307692,7.307692308,16.23076923,1.692307692,0.076923077,2.923076923,5.538461538,3,0.705128205,14.80769231,0.418181818,0.5,PG
2019,Ivica Zubac,22.82608696,15.73913043,2.739130435,0.608695652,2.217391304,0,3.043478261,4.846153846,0.801587302,14.57692308,0.559366755,0.115384615,C
2019,Ivan Rabb,14.2,10.3,2.7,0.85,0.7,0.15,1.75,2.653846154,0.710144928,8.153846154,0.547169811,0.230769231,PF
2019,Ish Smith,25.05,7.25,10.15,1.4,0.55,2.2,3.05,2.384615385,0.758064516,18.80769231,0.419222904,0.230769231,PG
2019,Isaiah Thomas,16.16666667,2.166666667,3.833333333,0.833333333,0.166666667,2,3,1.038461538,0.62962963,3.807692308,0.343434343,0.769230769,SG
2019,Isaiah Hicks,6,3.5,1,0.5,1.5,0,0.5,0.192307692,0.8,0.307692308,0.5,0.923076923,PF
2019,Donatas Motiejunas,3,1.5,0.5,0,0.5,0,1.5,0.076923077,0,0.230769231,0.5,0.923076923,PF
2019,Jaron Blossomgame,11.4,9.8,1.3,0.7,0.8,1,1.1,0.5,0.769230769,4.076923077,0.443396226,0.615384615,SF
2019,Jarred Vanderbilt,2.4,2.3,0.3,0.6,0.1,0,0.8,0.384615385,0.6,0.730769231,0.473684211,0.615384615,PF
2019,Jarrett Allen,33.57692308,25.84615385,4.230769231,1.653846154,4.615384615,0.230769231,3.961538462,10.69230769,0.708633094,21.84615385,0.589788732,0,C
2019,Johnathan Williams,17.44444444,11,1.444444444,0.888888889,0.777777778,0,1.777777778,1.846153846,0.5625,4.230769231,0.590909091,0.653846154,C
2019,Johnathan Motley,9.272727273,4.636363636,1,0.454545455,0.272727273,0,1.454545455,1.538461538,0.6,2.807692308,0.534246575,0.576923077,PF
2019,John Wall,60.27272727,10.54545455,25.36363636,4.454545455,2.636363636,4.636363636,11,6.730769231,0.697142857,21.23076923,0.44384058,0.576923077,PG
2019,John Jenkins,11,3.363636364,2,0,0.181818182,2,0.818181818,0.692307692,0.833333333,4.038461538,0.4,0.576923077,SG
2019,John Henson,15.8,14.2,2.8,1.4,2.2,2.2,2.4,0.384615385,0.6,2.576923077,0.462686567,0.807692308,C
2019,John Collins,54,27.04545455,5.5,1,1.772727273,2.5,5.454545455,10.23076923,0.763157895,31.96153846,0.559566787,0.153846154,PF
2019,Joel Embiid,76.56521739,37.86956522,10.17391304,2,5.304347826,3.434782609,9.826086957,24.96153846,0.80431433,46.11538462,0.483736447,0.115384615,C
2019,Joe Ingles,38.23076923,12.69230769,18.03846154,3.769230769,0.769230769,7.269230769,7.423076923,4.730769231,0.707317073,30.84615385,0.447630923,0,PF
2019,Joe Harris,41.64,11.64,7.24,1.52,0.68,7.32,4.84,5.115384615,0.827067669,28.76923077,0.5,0.038461538,SG
2019,Joe Chealey,2,0,1,0,0,0,0,0,,0.115384615,0.333333333,0.961538462,PG
2019,Jodie Meeks,10.2,2.4,1.6,0.2,0.2,1.6,0.4,0.038461538,1,1.5,0.538461538,0.807692308,SG
2019,Joakim Noah,18.625,14.875,5.5625,1.25,1.9375,0,3.125,4.192307692,0.71559633,8.192307692,0.516431925,0.384615385,C
2019,Jimmy Butler,48.6,13.68,10.52,4.92,1.56,2.68,3.8,14.03846154,0.854794521,34.76923077,0.462389381,0.038461538,SF-SG
2019,Jimmer Fredette,5.5,1.75,2,0.75,0,0,1.25,0.230769231,1,1.115384615,0.275862069,0.846153846,SG
2019,Isaiah Hartenstein,4.076923077,3.615384615,1.153846154,0.538461538,0.923076923,0.153846154,1,0.538461538,0.785714286,1.576923077,0.487804878,0.5,PF
2019,Jevon Carter,11.46666667,4.4,4.6,1.733333333,0.733333333,2.266666667,2.2,1.230769231,0.8125,7.115384615,0.302702703,0.423076923,PG
2019,Jerome Robinson,8,2.928571429,1.357142857,0.785714286,0.214285714,1.285714286,0.928571429,0.346153846,0.666666667,4.230769231,0.4,0.461538462,SG
2019,Jerian Grant,10.41666667,4.083333333,6.5,1.833333333,0.25,1.666666667,2.125,1.538461538,0.65,8.461538462,0.418181818,0.076923077,PG
2019,Jeremy Lin,27.19230769,6.884615385,8.884615385,1.807692308,0.5,2.115384615,4.769230769,8.076923077,0.838095238,20.80769231,0.439926063,0,PG
2019,Jeremy Lamb,46.46153846,16.69230769,6.615384615,3.384615385,1.230769231,4.423076923,3.076923077,10,0.888461538,37.65384615,0.440245148,0,SG
2019,Jerami Grant,43.6,16.68,3.16,2.44,4,4.6,2.68,8.5,0.71040724,31.65384615,0.496962333,0.038461538,PF
2019,Jemerrio Jones,9,16.33333333,4.333333333,2.333333333,1.666666667,0.666666667,1.666666667,0.076923077,0.5,1.269230769,0.363636364,0.884615385,SF
2019,Jeff Teague,31.875,6.625,21.4375,2.6875,1.125,2.1875,6.0625,5.884615385,0.803921569,16,0.423076923,0.384615385,PG
2019,Jeff Green,36.38461538,11.88461538,5.269230769,1.653846154,1.5,4.269230769,3.884615385,7.923076923,0.888349515,26.42307692,0.474526929,0,PF
2019,Jayson Tatum,49.72,19.08,6.72,3.36,2.28,4.64,4.88,8.769230769,0.855263158,39.84615385,0.44980695,0.038461538,SF
2019,Jaylen Morris,2.5,1.25,1,0.5,0,0.25,0.25,0.076923077,0.5,0.384615385,0.4,0.846153846,SG
2019,Jaylen Brown,38.56,12.52,4,2.76,1.28,3.8,3.96,7.769230769,0.658415842,30.46153846,0.464646465,0.038461538,SG
2019,Jaylen Adams,7.714285714,4.285714286,4.642857143,1,0.357142857,1.785714286,2,0.346153846,0.777777778,4.230769231,0.345454545,0.461538462,PG
2019,Jawun Evans,1,2,1.666666667,0.5,0,0,1,0,,0.538461538,0.214285714,0.769230769,PG
2019,Jason Smith,5.416666667,4.333333333,1.166666667,0.25,0.583333333,0.75,1.083333333,0.615384615,0.875,2.269230769,0.355932203,0.538461538,PF-C
2019,Jerryd Bayless,14.92857143,4.428571429,8.5,1.285714286,0.142857143,2.071428571,2.285714286,1.076923077,0.571428571,8.846153846,0.356521739,0.461538462,PG
2019,Isaiah Canaan,16.45454545,5.272727273,7.636363636,1.272727273,0.181818182,3.090909091,3.181818182,0.923076923,0.791666667,6.307692308,0.390243902,0.576923077,PG
2019,Jaren Jackson Jr.,44.33333333,15.11111111,3.555555556,2.888888889,4.555555556,2.833333333,5.444444444,7.576923077,0.766497462,22.65384615,0.505942275,0.307692308,PF
2019,Isaac Humphries,7.5,5.5,0,0.5,0,1.5,0,0,,0.807692308,0.285714286,0.923076923,C
2019,Evan Turner,19.76,13.12,11.32,1.32,0.72,0.44,4.56,4.076923077,0.70754717,17.03846154,0.460496614,0.038461538,PG
2019,Evan Fournier,47.15384615,9.923076923,11.34615385,2.730769231,0.461538462,5.884615385,5.923076923,6.538461538,0.805882353,41.11538462,0.437792329,0,SG
2019,Ersan Ilyasova,18.875,12.58333333,2.166666667,1.333333333,0.833333333,2.416666667,2,2.846153846,0.824324324,14.65384615,0.43832021,0.076923077,PF
2019,Eric Moreland,1.75,5,1,0.25,0.25,0.25,1.25,0,,0.269230769,0.428571429,0.846153846,PF
2019,Eric Gordon,45.95833333,6.166666667,5.375,1.708333333,1.125,9,3.75,5.846153846,0.782894737,36.07692308,0.409381663,0.076923077,SG
2019,Eric Bledsoe,49.64,14.48,17.2,4.64,1.16,4.96,6.6,9.076923077,0.75,37.34615385,0.484037075,0.038461538,PG
