"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Malachi Flynn","New York Knicks","Vet",4.1,96.4,1.5,0.6,0.4,0.1,0,0.1,0.2,1.3,0.3,0.8,0.2,0.4,2024-01-16
"Derrick Rose","Memphis Grizzlies","Vet",3.4,98.2,1.5,0.6,0.3,0.1,0,0.1,0.2,1.3,0.2,0.4,0.3,0.2,2024-01-16
"Trent Forrest","Atlanta Hawks","Vet",5.7,96.6,1.5,0.8,0.6,0.2,0,0.2,0.3,1.3,0.3,0.3,0.3,0.5,2024-01-16
"Jared Butler","Washington Wizards","Vet",2.7,98.8,1.4,0.5,0.2,0,0,0.1,0.2,1.1,0.3,0.5,0.3,0.3,2024-01-16
"Trendon Watford","Brooklyn Nets","Vet",3.2,97.9,1.4,0.4,0.5,0.2,0.1,0.1,0.2,1.1,0.3,0.2,0.4,0.4,2024-01-16
"Justin Minaya","Portland Trail Blazers","Sophomore",5,96.2,1.4,0.3,0.5,0.2,0.2,0.1,0.2,1.1,0.3,0.6,0.3,0.5,2024-01-16
"Dante Exum","Dallas Mavericks","Vet",3,99.2,1.3,0.4,0.3,0.1,0,0.1,0.2,1,0.2,0.4,0.3,0.3,2024-01-16
"Justin Holiday","Denver Nuggets","Vet",5.1,98.4,1.3,0.4,0.4,0.1,0.1,0.2,0.1,1.1,0.1,0.8,0.1,0.5,2024-01-16
"Theo Maledon","Phoenix Suns","Vet",3.6,98.8,1.3,0.6,0.4,0.1,0,0.1,0.2,1.2,0.3,0.5,0.3,0.3,2024-01-16
"Charles Bassey","San Antonio Spurs","Vet",3.4,100.2,1.2,0.3,0.8,0.4,0.2,0.1,0.2,0.8,0.2,0.1,0.5,0.5,2024-01-16
"Kevon Harris","Orlando Magic","Sophomore",3.1,98.8,1.2,0.2,0.3,0.2,0,0.1,0.1,0.9,0.3,0.4,0.3,0.3,2024-01-16
"Jock Landale","Houston Rockets","Vet",3.5,101,1.2,0.2,0.5,0.4,0.1,0.1,0.1,1,0.3,0.3,0.4,0.4,2024-01-16
"Thaddeus Young","Toronto Raptors","Vet",4.1,98,1.2,0.5,0.5,0.4,0.1,0.3,0.3,1,0.1,0.2,0.4,0.5,2024-01-16
"Christian Koloko","Toronto Raptors","Sophomore",4,98.6,1.1,0.2,0.5,0.4,0.2,0.1,0.1,1,0.3,0.2,0.4,0.6,2024-01-16
"Sandro Mamukelashvili","San Antonio Spurs","Vet",2.6,100.3,1.1,0.3,0.5,0.2,0.1,0.1,0.1,0.9,0.2,0.4,0.3,0.3,2024-01-16
"Jarace Walker","Indiana Pacers","Rookie",2.8,99.2,1.1,0.3,0.3,0.1,0.1,0.1,0.1,0.9,0.2,0.4,0.2,0.3,2024-01-16
"Ibou Badji","Portland Trail Blazers","Sophomore",5.2,96.9,1.1,0.2,0.9,0.6,0.4,0.1,0.2,0.8,0.3,0.1,0.5,1,2024-01-16
"Gary Payton II","Golden State Warriors","Vet",3,98.2,1,0.2,0.4,0.2,0.1,0.2,0.1,0.8,0.1,0.3,0.3,0.3,2024-01-16
"Luka Garza","Minnesota Timberwolves","Vet",1.7,101.4,1,0.1,0.2,0.2,0,0,0.1,0.8,0.4,0.3,0.2,0.3,2024-01-16
"Cory Joseph","Golden State Warriors","Vet",3.9,97.3,1,0.6,0.3,0.1,0,0.1,0.2,0.9,0.1,0.6,0.1,0.3,2024-01-16
"Jordan Goodwin","Phoenix Suns","Vet",2.6,95.8,1,0.4,0.3,0.1,0,0.1,0.1,0.9,0.2,0.3,0.2,0.2,2024-01-16
"Jaime Jaquez Jr.","Miami Heat","Rookie",2,97.8,0.9,0.2,0.2,0.1,0,0.1,0.1,0.7,0.2,0.2,0.2,0.2,2024-01-16
"Jake LaRavia","Memphis Grizzlies","Sophomore",2.5,97.7,0.9,0.2,0.3,0.1,0,0.1,0.1,0.8,0.2,0.5,0.2,0.3,2024-01-16
"Furkan Korkmaz","Philadelphia 76ers","Vet",2.6,99.9,0.9,0.2,0.2,0,0,0.1,0.1,0.8,0.2,0.4,0.2,0.2,2024-01-16
"Luka Samanic","Utah Jazz","Vet",2,101.3,0.9,0.1,0.4,0.1,0,0,0.1,0.8,0.2,0.3,0.3,0.2,2024-01-16
"Johnny Davis","Washington Wizards","Sophomore",2.2,99.6,0.9,0.1,0.2,0.1,0,0.1,0.1,0.8,0.2,0.2,0.2,0.2,2024-01-16
"Talen Horton-Tucker","Utah Jazz","Vet",1.4,99,0.8,0.3,0.1,0,0,0.1,0.1,0.7,0.2,0.2,0.2,0.1,2024-01-16
"Dalen Terry","Chicago Bulls","Sophomore",2.9,95.5,0.8,0.3,0.4,0.1,0.1,0.1,0.1,0.7,0.2,0.4,0.2,0.3,2024-01-16
"Stanley Umude","Detroit Pistons","Sophomore",1.9,99.9,0.8,0.1,0.3,0.1,0,0.1,0.1,0.6,0.2,0.4,0.1,0.2,2024-01-16
"Brandon Boston Jr.","Los Angeles Clippers","Vet",1.4,96.8,0.8,0.1,0.1,0,0,0,0.1,0.7,0.2,0.3,0.1,0.1,2024-01-16
"JaVale McGee","Sacramento Kings","Vet",1.4,99.7,0.8,0.1,0.3,0.2,0.1,0,0.1,0.5,0.2,0,0.3,0.2,2024-01-16
"Omer Yurtseven","Utah Jazz","Vet",2.1,98.8,0.8,0.1,0.5,0.3,0.1,0,0.1,0.7,0.1,0.1,0.3,0.3,2024-01-16
"Xavier Moon","Los Angeles Clippers","Vet",2.1,97.9,0.8,0.4,0.2,0,0,0.1,0.1,0.7,0.1,0.3,0.1,0.2,2024-01-16
"Olivier Sarr","Oklahoma City Thunder","Vet",2.2,97.8,0.8,0.1,0.4,0.2,0.1,0,0.1,0.6,0.2,0.2,0.2,0.3,2024-01-16
"Joshua Primo","Los Angeles Clippers","Vet",2.2,99.4,0.8,0.2,0.2,0.1,0,0,0.1,0.7,0.2,0.3,0.1,0.2,2024-01-16
"Keon Ellis","Sacramento Kings","Sophomore",2,97.3,0.7,0.2,0.2,0,0,0.1,0.1,0.5,0.1,0.4,0,0.2,2024-01-16
"Anthony Black","Orlando Magic","Rookie",2.8,99.3,0.7,0.2,0.3,0.1,0,0.1,0.1,0.6,0.2,0.2,0.2,0.3,2024-01-16
"Anthony Gill","Washington Wizards","Vet",1.8,100,0.7,0.1,0.2,0.1,0,0,0.1,0.5,0.2,0.2,0.2,0.2,2024-01-16
"Cole Swider","Miami Heat","Sophomore",1.6,97.1,0.7,0.1,0.2,0.1,0,0,0.1,0.6,0.1,0.4,0.1,0.1,2024-01-16
"Taylor Hendricks","Utah Jazz","Rookie",1.7,99.4,0.7,0.1,0.2,0.1,0.1,0.1,0.1,0.6,0.1,0.4,0.1,0.2,2024-01-16
"James Bouknight","Charlotte Hornets","Vet",1.5,96,0.7,0.1,0.2,0,0,0,0.1,0.6,0.1,0.4,0.1,0.1,2024-01-16
"Shake Milton","Minnesota Timberwolves","Vet",1.7,99.3,0.7,0.2,0.2,0,0,0,0.1,0.6,0.2,0.2,0.1,0.2,2024-01-16
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",1.7,97.7,0.7,0.2,0.3,0.1,0.1,0,0.1,0.6,0.1,0.3,0.1,0.1,2024-01-16
"Seth Lundy","Atlanta Hawks","Rookie",1.9,97.7,0.7,0.1,0.2,0,0,0.1,0.1,0.6,0.1,0.4,0.1,0.2,2024-01-16
"John Konchar","Memphis Grizzlies","Vet",3.3,98,0.6,0.3,0.5,0.2,0.1,0.2,0.1,0.5,0.1,0.4,0.2,0.2,2024-01-16
"Damian Jones","Cleveland Cavaliers","Vet",1.9,95.1,0.6,0.1,0.3,0.1,0.1,0,0.1,0.5,0.2,0.1,0.2,0.2,2024-01-16
"Jay Huff","Denver Nuggets","Vet",1.5,99.5,0.6,0.1,0.2,0.1,0.1,0,0.1,0.5,0.1,0.2,0.1,0.2,2024-01-16
"Kendall Brown","Indiana Pacers","Sophomore",1.5,98.3,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.2,0.1,0.2,0.2,2024-01-16
"Lester Quinones","Golden State Warriors","Sophomore",1.6,97,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.1,0.3,0.1,0.2,2024-01-16
"Yuta Watanabe","Phoenix Suns","Vet",2,95.9,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.1,0.4,0.1,0.2,2024-01-16
"Oscar Tshiebwe","Indiana Pacers","Rookie",1.4,99.1,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.2,0,0.2,0.1,2024-01-16
"Reggie Bullock","Houston Rockets","Vet",2.4,97.7,0.6,0.2,0.3,0,0,0.1,0.1,0.6,0,0.4,0,0.2,2024-01-16
"Lamar Stevens","Boston Celtics","Vet",1.6,96.9,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.1,0.2,0.2,2024-01-16
"Usman Garuba","Golden State Warriors","Vet",1.7,100.1,0.5,0.1,0.3,0.2,0,0.1,0.1,0.4,0.1,0.2,0.2,0.3,2024-01-16
"Bruno Fernando","Atlanta Hawks","Vet",1.3,98.2,0.5,0.1,0.3,0.1,0.1,0,0.1,0.4,0.2,0.1,0.2,0.2,2024-01-16
"Collin Gillespie","Denver Nuggets","Sophomore",1.1,98.5,0.5,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-01-16
"Chris Livingston","Milwaukee Bucks","Rookie",1.3,98.3,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0,0.2,0.1,2024-01-16
"Jared Rhoden","Detroit Pistons","Sophomore",1.4,98.4,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2024-01-16
"Adama Sanogo","Chicago Bulls","Rookie",1.2,98.6,0.5,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.1,2024-01-16
"Emoni Bates","Cleveland Cavaliers","Rookie",1.4,97.2,0.5,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.4,0.1,0.1,2024-01-16
"Frank Ntilikina","Charlotte Hornets","Vet",1.2,99,0.4,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-01-16
"E.J. Liddell","New Orleans Pelicans","Sophomore",1.2,98,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-01-16
"Kessler Edwards","Sacramento Kings","Vet",1.1,96.7,0.4,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-01-16
"Charles Brown Jr.","New York Knicks","Vet",1.2,97.6,0.4,0.1,0.1,0.1,0,0,0.1,0.4,0.1,0.3,0.1,0.1,2024-01-16
"Dariq Whitehead","Brooklyn Nets","Rookie",1.1,98.9,0.4,0.1,0.1,0,0,0,0.1,0.3,0.1,0.2,0.1,0.1,2024-01-16
"Jason Preston","Utah Jazz","Vet",0.9,98.5,0.4,0.1,0.1,0,0,0,0,0.3,0,0.1,0.1,0.1,2024-01-16
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",1,98.7,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-01-16
"Mamadi Diakite","San Antonio Spurs","Vet",1,96.7,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-01-16
"Jacob Toppin","New York Knicks","Rookie",1.1,97.7,0.4,0.1,0.1,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-01-16
"Otto Porter Jr.","Toronto Raptors","Vet",1.4,98.8,0.3,0.1,0.2,0.1,0,0.1,0,0.3,0,0.2,0,0.1,2024-01-16
"Lindy Waters III","Oklahoma City Thunder","Vet",0.8,97.6,0.3,0.1,0.1,0,0,0,0,0.3,0,0.3,0,0.1,2024-01-16
"Davis Bertans","Oklahoma City Thunder","Vet",0.7,99.9,0.3,0,0.1,0,0,0,0,0.2,0.1,0.2,0,0.1,2024-01-16
"Saben Lee","Phoenix Suns","Vet",0.7,96.9,0.3,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-16
"Nah'Shon Hyland","Los Angeles Clippers","Vet",0.6,97.7,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0,0.1,2024-01-16
"Jaylen Clark","Minnesota Timberwolves",NA,0.8,98.2,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-16
"Jaxson Hayes","Los Angeles Lakers","Vet",0.8,97.6,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-01-16
"Colin Castleton","Los Angeles Lakers","Rookie",0.9,97.5,0.3,0.1,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-01-16
"Daishen Nix","Minnesota Timberwolves","Vet",0.9,97.8,0.3,0.1,0.1,0,0,0,0.1,0.3,0.1,0.2,0.1,0.1,2024-01-16
"P.J. Tucker","Los Angeles Clippers","Vet",1.4,97.4,0.3,0.1,0.2,0.1,0,0,0,0.2,0,0.1,0,0.2,2024-01-16
"Mouhamed Gueye","Atlanta Hawks","Rookie",0.8,98.2,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-16
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0.7,101,0.3,0.1,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-16
"Troy Brown Jr.","Minnesota Timberwolves","Vet",0.5,98.2,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0,2024-01-16
"Joe Harris","Detroit Pistons","Vet",0.8,97.3,0.2,0.1,0.1,0,0,0,0,0.2,0,0.2,0,0.1,2024-01-16
"Danilo Gallinari","Detroit Pistons","Vet",0.4,98.3,0.2,0,0.1,0,0,0,0,0.1,0.1,0.1,0,0,2024-01-16
"Thomas Bryant","Miami Heat","Vet",0.4,96.6,0.2,0,0.1,0,0,0,0,0.1,0,0,0.1,0,2024-01-16
"Kobe Bufkin","Atlanta Hawks","Rookie",0.6,98.4,0.2,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-01-16
"Brandon Williams","Dallas Mavericks","Vet",0.4,98.2,0.2,0.1,0,0,0,0,0,0.2,0.1,0.1,0,0,2024-01-16
"Trevelin Queen","Orlando Magic","Vet",0.8,96.2,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-01-16
"Admiral Schofield","Orlando Magic","Vet",0.5,98.6,0.2,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-01-16
"Neemias Queta","Boston Celtics","Vet",0.5,95.7,0.2,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0.1,2024-01-16
"Markieff Morris","Dallas Mavericks","Vet",0.7,99,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-01-16
"Craig Porter","Cleveland Cavaliers","Rookie",0.2,96.3,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Richaun Holmes","Dallas Mavericks","Vet",0.3,97.6,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Aaron Wiggins","Oklahoma City Thunder","Vet",0.2,97.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Harry Giles III","Brooklyn Nets","Vet",0.1,97.7,0.1,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Greg Brown III","Dallas Mavericks","Vet",0.2,101.6,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Skylar Mays","Los Angeles Lakers","Vet",0.3,97.8,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Terry Taylor","Chicago Bulls","Vet",0.3,97.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Leaky Black","Charlotte Hornets","Rookie",0.2,95.6,0.1,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Nassir Little","Phoenix Suns","Vet",0.3,97.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0.2,97.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-01-16
"Jaylen Brown","Boston Celtics","Vet",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Desmond Bane","Memphis Grizzlies","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"De'Anthony Melton","Philadelphia 76ers","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Ivica Zubac","Los Angeles Clippers","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Derrick Jones Jr.","Dallas Mavericks","Vet",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jordan McLaughlin","Minnesota Timberwolves","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Bol Bol","Phoenix Suns","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Aaron Nesmith","Indiana Pacers","Vet",0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Bruce Brown","Indiana Pacers","Vet",0,101.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jamal Cain","Miami Heat","Sophomore",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Josh Minott","Minnesota Timberwolves","Sophomore",0,100.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Moussa Diabate","Los Angeles Clippers","Sophomore",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Dylan Windler","Los Angeles Lakers","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0,101,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Markquis Nowell","Toronto Raptors","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jaden Springer","Philadelphia 76ers","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"JD Davison","Boston Celtics","Sophomore",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Dru Smith","Miami Heat","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Mike Muscala","Detroit Pistons","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Cam Reddish","Los Angeles Lakers","Vet",0,101.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Dalano Banton","Boston Celtics","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Devonte' Graham","San Antonio Spurs","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jalen Wilson","Brooklyn Nets","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Orlando Robinson","Miami Heat","Sophomore",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Mo Bamba","Philadelphia 76ers","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Amari Bailey","Charlotte Hornets","Rookie",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Kobe Brown","Los Angeles Clippers","Rookie",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Marvin Bagley III","Washington Wizards","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Boban Marjanovic","Houston Rockets","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Vlatko Cancar","Denver Nuggets","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Damion Lee","Phoenix Suns","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Cody Zeller","New Orleans Pelicans","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jordan Ford","Sacramento Kings","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Nate Hinton","Houston Rockets","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Moses Brown","Portland Trail Blazers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Onuralp Bitim","Chicago Bulls","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Leonard Miller","Minnesota Timberwolves","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Gui Santos","Golden State Warriors","Rookie",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Tre Mann","Oklahoma City Thunder","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Svi Mykhailiuk","Boston Celtics","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Udoka Azubuike","Phoenix Suns","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Vit Krejci","Atlanta Hawks","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Evan Fournier","New York Knicks","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Malcolm Cazalon","Detroit Pistons","Rookie",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Terquavion Smith","Philadelphia 76ers",NA,0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jalen Pickett","Denver Nuggets","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Kira Lewis Jr.","New Orleans Pelicans","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jalen Slawson","Sacramento Kings","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jeenathan Williams","Houston Rockets","Sophomore",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Ryan Arcidiacono","New York Knicks","Vet",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Brice Sensabaugh","Utah Jazz","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Braxton Key","Denver Nuggets","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"David Duke Jr.","San Antonio Spurs","Vet",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"R.J. Hampton","Miami Heat","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Javon Freeman-Liberty","Toronto Raptors",NA,0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Isaiah Wong","Indiana Pacers","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jett Howard","Orlando Magic","Rookie",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Julian Phillips","Chicago Bulls","Rookie",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Chris Duarte","Sacramento Kings","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jordan Walsh","Boston Celtics",NA,0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Noah Clowney","Brooklyn Nets","Rookie",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Ben Sheppard","Indiana Pacers","Rookie",0.1,100.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Colby Jones","Sacramento Kings","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Ricky Council IV","Philadelphia 76ers","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Micah Potter","Utah Jazz","Vet",0.1,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Patty Mills","Atlanta Hawks","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Zeke Nnaji","Denver Nuggets","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Davion Mitchell","Sacramento Kings","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Drew Peterson","Boston Celtics","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Sidy Cissoko","San Antonio Spurs","Rookie",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jericho Sims","New York Knicks","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Hunter Tyson","Denver Nuggets","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jerome Robinson","Golden State Warriors","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Julian Strawther","Denver Nuggets","Rookie",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"James Johnson","Indiana Pacers","Vet",0.1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jordan Miller","Los Angeles Clippers","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Henri Drell","Chicago Bulls",NA,0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",0.1,100,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Gradey Dick","Toronto Raptors","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Maxwell Lewis","Los Angeles Lakers","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Wesley Matthews","Atlanta Hawks","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Juan Toscano-Anderson","Sacramento Kings","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Jules Bernard","Washington Wizards","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Garrett Temple","Toronto Raptors","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Johnny Juzang","Utah Jazz","Sophomore",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Brandon Miller","Charlotte Hornets","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
"Robin Lopez","Milwaukee Bucks","Vet",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-16
