"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Chris Duarte","Sacramento Kings","Vet",4.6,96.4,1.5,0.3,0.5,0.1,0,0.2,0.2,1.3,0.3,0.7,0.3,0.5,2024-02-21
"Kentavious Caldwell-Pope","Denver Nuggets","Vet",4.5,95.7,1.3,0.2,0.3,0.1,0.1,0.2,0.1,1.1,0.2,0.6,0.3,0.3,2024-02-21
"Markelle Fultz","Orlando Magic","Vet",3.7,97.3,1.3,0.5,0.3,0.2,0.1,0.2,0.2,1.2,0.2,0,0.6,0.3,2024-02-21
"Keita Bates-Diop","Brooklyn Nets","Vet",3.9,96.9,1.3,0.2,0.5,0.2,0.1,0.1,0.1,1,0.3,0.4,0.4,0.3,2024-02-21
"Theo Maledon","Phoenix Suns","Vet",3.8,98.5,1.3,0.5,0.4,0.1,0,0.1,0.3,1.2,0.4,0.4,0.4,0.4,2024-02-21
"Tosan Evbuomwan","Detroit Pistons","Rookie",4.6,97.8,1.3,0.3,0.6,0.3,0.1,0.1,0.2,1.1,0.2,0.5,0.3,0.5,2024-02-21
"Alex Len","Sacramento Kings","Vet",4.5,97.8,1.2,0.3,0.9,0.6,0.2,0.1,0.3,0.9,0.4,0.1,0.6,0.8,2024-02-21
"Garrison Mathews","Atlanta Hawks","Vet",4.4,99.7,1.2,0.2,0.4,0.1,0,0.1,0.1,0.9,0.2,0.8,0.1,0.5,2024-02-21
"Caleb Houstan","Orlando Magic","Sophomore",4.3,93.7,1.2,0.2,0.3,0.1,0,0.1,0.1,1.1,0.2,0.9,0.1,0.3,2024-02-21
"Collin Gillespie","Denver Nuggets","Sophomore",3.4,97.4,1.2,0.4,0.3,0,0,0.1,0.2,1,0.2,0.5,0.2,0.4,2024-02-21
"JaVale McGee","Sacramento Kings","Vet",2.4,99,1.2,0.1,0.6,0.3,0.2,0.1,0.2,0.9,0.4,0,0.5,0.4,2024-02-21
"Ben Simmons","Brooklyn Nets","Vet",4.2,98.5,1.1,0.9,0.9,0.3,0.1,0.2,0.4,0.9,0.3,0,0.6,0.5,2024-02-21
"Delon Wright","Miami Heat","Vet",3.8,98.3,1.1,0.5,0.4,0.1,0.1,0.3,0.2,1,0.2,0.3,0.3,0.3,2024-02-21
"Sam Merrill","Cleveland Cavaliers","Vet",2.5,95.6,1.1,0.2,0.2,0.1,0,0.1,0.1,0.9,0.1,0.8,0.1,0.2,2024-02-21
"Sandro Mamukelashvili","San Antonio Spurs","Vet",2.8,100.3,1.1,0.3,0.5,0.3,0.1,0.1,0.2,1,0.3,0.4,0.4,0.3,2024-02-21
"Daniel Theis","Los Angeles Clippers","Vet",3.7,97.6,1.1,0.2,0.5,0.3,0.2,0.1,0.2,0.9,0.2,0.2,0.5,0.5,2024-02-21
"Bruno Fernando","Atlanta Hawks","Vet",2.9,97.5,1.1,0.1,0.7,0.3,0.2,0.1,0.2,0.8,0.4,0,0.5,0.5,2024-02-21
"Jeenathan Williams","Houston Rockets","Sophomore",2.9,98.6,1.1,0.2,0.2,0.2,0,0.1,0.1,1,0.3,0.1,0.5,0.4,2024-02-21
"Keon Ellis","Sacramento Kings","Sophomore",3.5,97.1,1,0.3,0.3,0.1,0.1,0.1,0.2,0.9,0.2,0.6,0.1,0.4,2024-02-21
"Noah Clowney","Brooklyn Nets","Rookie",3.2,97.4,1,0.2,0.4,0.3,0.1,0.1,0.2,0.8,0.3,0.2,0.4,0.4,2024-02-21
"Jalen McDaniels","Toronto Raptors","Vet",2.7,98.6,1,0.1,0.4,0.1,0,0.1,0.1,0.9,0.2,0.4,0.2,0.3,2024-02-21
"Jontay Porter","Toronto Raptors","Vet",2.9,99.3,1,0.3,0.5,0.2,0.1,0.1,0.2,0.8,0.2,0.4,0.3,0.4,2024-02-21
"Svi Mykhailiuk","Boston Celtics","Vet",2.7,96,1,0.2,0.2,0.1,0,0.1,0.1,1,0.2,0.7,0.2,0.2,2024-02-21
"Brice Sensabaugh","Utah Jazz","Rookie",2.6,97.5,1,0.2,0.3,0.1,0,0.1,0.2,1,0.3,0.5,0.3,0.3,2024-02-21
"Matt Ryan","New Orleans Pelicans","Vet",2.8,99.4,1,0.1,0.3,0.1,0,0.1,0.1,0.9,0.2,0.5,0.1,0.2,2024-02-21
"Ibou Badji","Portland Trail Blazers","Sophomore",4.9,96.7,1,0.3,0.8,0.5,0.4,0.1,0.3,0.7,0.3,0,0.5,0.9,2024-02-21
"Joshua Primo","Los Angeles Clippers","Vet",2.8,98.2,1,0.3,0.3,0.1,0.1,0.1,0.2,0.9,0.3,0.3,0.2,0.2,2024-02-21
"Pete Nance","Cleveland Cavaliers","Rookie",3.1,96.7,1,0.1,0.5,0.2,0.1,0.1,0.2,0.9,0.3,0.3,0.3,0.4,2024-02-21
"Usman Garuba","Golden State Warriors","Vet",3.3,98.3,0.9,0.2,0.6,0.3,0.1,0.1,0.2,0.9,0.2,0.3,0.3,0.5,2024-02-21
"Jordan McLaughlin","Minnesota Timberwolves","Vet",3.9,98.5,0.9,0.7,0.3,0.1,0,0.2,0.2,0.9,0.1,0.5,0.2,0.3,2024-02-21
"Josh Minott","Minnesota Timberwolves","Sophomore",2.4,100.1,0.9,0.1,0.3,0.2,0.1,0.1,0.1,0.7,0.3,0.2,0.3,0.3,2024-02-21
"Moussa Diabate","Los Angeles Clippers","Sophomore",2.3,96.9,0.9,0.1,0.3,0.2,0.1,0.1,0.1,0.7,0.3,0.1,0.4,0.2,2024-02-21
"Jamal Cain","Miami Heat","Sophomore",2.4,97.2,0.9,0.1,0.3,0.1,0,0.1,0.1,0.7,0.2,0.2,0.2,0.2,2024-02-21
"E.J. Liddell","New Orleans Pelicans","Sophomore",2.5,96.8,0.9,0.1,0.4,0.1,0.1,0.1,0.1,0.8,0.2,0.4,0.2,0.2,2024-02-21
"Trevelin Queen","Orlando Magic","Vet",3.2,95.8,0.9,0.3,0.3,0.1,0.1,0.1,0.2,0.8,0.2,0.4,0.3,0.3,2024-02-21
"Kira Lewis Jr.","Utah Jazz","Vet",2.5,96.8,0.9,0.3,0.2,0.1,0,0.1,0.1,0.8,0.2,0.4,0.3,0.2,2024-02-21
"Patrick Baldwin Jr.","Washington Wizards","Sophomore",2.1,100.3,0.9,0.1,0.4,0.1,0.1,0.1,0.1,0.8,0.2,0.4,0.2,0.2,2024-02-21
"Oscar Tshiebwe","Indiana Pacers","Rookie",2.3,98.8,0.9,0.1,0.4,0.2,0.1,0.1,0.1,0.8,0.3,0.1,0.3,0.3,2024-02-21
"Nassir Little","Phoenix Suns","Vet",2.9,97.6,0.9,0.1,0.4,0.1,0.1,0.1,0.1,0.7,0.1,0.4,0.2,0.3,2024-02-21
"JT Thor","Charlotte Hornets","Vet",3.7,96.5,0.9,0.1,0.5,0.2,0.1,0.1,0.1,0.9,0.2,0.3,0.3,0.3,2024-02-21
"Leonard Miller","Minnesota Timberwolves","Rookie",2.2,98.8,0.8,0.1,0.4,0.2,0.1,0.1,0.1,0.7,0.2,0.2,0.3,0.3,2024-02-21
"Daishen Nix","Minnesota Timberwolves","Vet",2.1,98.6,0.8,0.2,0.2,0,0,0.1,0.2,0.8,0.2,0.6,0.2,0.2,2024-02-21
"Omer Yurtseven","Utah Jazz","Vet",2.1,98.4,0.8,0.1,0.5,0.3,0.1,0,0.1,0.7,0.2,0.1,0.3,0.3,2024-02-21
"Skylar Mays","Los Angeles Lakers","Vet",2.5,97.2,0.8,0.4,0.2,0.1,0,0.1,0.1,0.8,0.1,0.3,0.2,0.2,2024-02-21
"Colby Jones","Sacramento Kings","Rookie",2.4,96.4,0.8,0.2,0.3,0.2,0,0.1,0.2,0.9,0.2,0.2,0.3,0.3,2024-02-21
"Xavier Moon","Los Angeles Clippers","Vet",2.3,97.1,0.8,0.3,0.2,0.1,0,0.1,0.1,0.7,0.1,0.3,0.1,0.2,2024-02-21
"Julian Phillips","Chicago Bulls","Rookie",2.9,98.2,0.8,0.1,0.3,0.1,0.1,0.1,0.1,0.7,0.2,0.3,0.3,0.4,2024-02-21
"Johnny Davis","Washington Wizards","Sophomore",2.3,99.5,0.8,0.1,0.2,0.1,0,0.1,0.1,0.8,0.2,0.2,0.2,0.2,2024-02-21
"John Konchar","Memphis Grizzlies","Vet",4.1,96.8,0.7,0.3,0.7,0.2,0.2,0.2,0.1,0.6,0.1,0.3,0.3,0.3,2024-02-21
"Jock Landale","Houston Rockets","Vet",2.3,99.6,0.7,0.1,0.3,0.3,0.1,0.1,0.1,0.6,0.2,0.1,0.3,0.3,2024-02-21
"Jay Huff","Denver Nuggets","Vet",1.7,97,0.7,0.1,0.3,0.1,0.1,0,0.1,0.5,0.2,0.3,0.1,0.3,2024-02-21
"Moses Brown","Portland Trail Blazers","Vet",2.1,96.7,0.7,0.1,0.6,0.3,0.1,0.1,0.1,0.5,0.2,0,0.4,0.3,2024-02-21
"Admiral Schofield","Orlando Magic","Vet",2.2,97.4,0.7,0.2,0.3,0.1,0,0,0.1,0.7,0.1,0.4,0.1,0.3,2024-02-21
"Colin Castleton","Los Angeles Lakers","Rookie",1.9,97.2,0.7,0.1,0.3,0.2,0.1,0,0.1,0.6,0.2,0.1,0.3,0.3,2024-02-21
"Udoka Azubuike","Phoenix Suns","Vet",2.2,98.3,0.7,0.1,0.5,0.2,0.1,0,0.1,0.5,0.2,0,0.3,0.3,2024-02-21
"Luka Samanic","Utah Jazz","Vet",1.7,100.3,0.7,0.1,0.3,0.1,0,0,0.1,0.6,0.2,0.2,0.2,0.2,2024-02-21
"Javon Freeman-Liberty","Toronto Raptors","Rookie",2,97.3,0.7,0.2,0.2,0.1,0,0.1,0.1,0.7,0.2,0.2,0.2,0.2,2024-02-21
"Nathan Mensah","Charlotte Hornets","Rookie",3.5,95.8,0.7,0.1,0.5,0.4,0.2,0.1,0.2,0.5,0.2,0,0.3,0.7,2024-02-21
"Nate Hinton","Houston Rockets","Vet",1.4,101.3,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.1,0.3,0.1,0.2,2024-02-21
"Lindy Waters III","Oklahoma City Thunder","Vet",1.8,97.2,0.6,0.1,0.2,0,0,0.1,0.1,0.6,0.1,0.5,0,0.2,2024-02-21
"Boban Marjanovic","Houston Rockets","Vet",1.2,98.8,0.6,0.1,0.3,0.1,0,0,0.1,0.5,0.2,0,0.2,0.2,2024-02-21
"Terquavion Smith","Philadelphia 76ers","Rookie",1.4,102.3,0.6,0.1,0.1,0,0,0.1,0.1,0.6,0.1,0.4,0.1,0.1,2024-02-21
"Anthony Gill","Washington Wizards","Vet",1.9,99.8,0.6,0.1,0.3,0.1,0,0,0.1,0.5,0.2,0.1,0.2,0.2,2024-02-21
"Jules Bernard","Washington Wizards","Rookie",1.6,99.8,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.1,0.3,0.1,0.2,2024-02-21
"Zhaire Smith","Cleveland Cavaliers","Vet",1.7,97.4,0.6,0.1,0.2,0.1,0,0.1,0.1,0.5,0.2,0.2,0.2,0.2,2024-02-21
"Yuta Watanabe","Memphis Grizzlies","Vet",2,96.7,0.6,0.1,0.2,0.1,0,0.1,0.1,0.6,0.1,0.3,0.1,0.2,2024-02-21
"Jett Howard","Orlando Magic","Rookie",1.5,98.4,0.6,0.1,0.2,0.1,0,0,0.1,0.5,0.1,0.4,0.1,0.2,2024-02-21
"Jordan Walsh","Boston Celtics","Rookie",2,96.5,0.6,0.1,0.3,0.1,0,0.1,0.1,0.5,0.1,0.2,0.2,0.3,2024-02-21
"Adam Flagler","Oklahoma City Thunder",NA,1.8,97.3,0.6,0.2,0.2,0,0,0.1,0.1,0.6,0.1,0.3,0.1,0.2,2024-02-21
"Justin Minaya","Portland Trail Blazers","Sophomore",2.5,95.1,0.5,0.1,0.3,0.1,0.1,0.1,0.1,0.4,0.1,0.3,0.1,0.2,2024-02-21
"Andre Jackson Jr.","Milwaukee Bucks","Rookie",2.3,98.6,0.5,0.2,0.3,0.2,0,0.1,0.1,0.4,0.1,0.1,0.1,0.4,2024-02-21
"Otto Porter Jr.","Utah Jazz","Vet",1.4,97.6,0.4,0.1,0.2,0.1,0,0.1,0,0.3,0.1,0.2,0.1,0.1,2024-02-21
"Damian Jones","Cleveland Cavaliers","Vet",1.4,93.4,0.4,0.1,0.2,0.1,0.1,0,0.1,0.3,0.1,0.1,0.2,0.2,2024-02-21
"Orlando Robinson","Miami Heat","Sophomore",1.4,96.7,0.4,0.1,0.3,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.2,2024-02-21
"Vit Krejci","Atlanta Hawks","Vet",1.3,97.7,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-02-21
"Terry Taylor","Chicago Bulls","Vet",1.4,96.7,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.2,0.2,2024-02-21
"Kobe Brown","Los Angeles Clippers","Rookie",1.5,96.3,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.2,2024-02-21
"Kessler Edwards","Sacramento Kings","Vet",1.1,97,0.4,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-02-21
"Kobe Bufkin","Atlanta Hawks","Rookie",1.2,99.4,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.3,0.1,0.1,2024-02-21
"Jaylen Clark","Minnesota Timberwolves",NA,1,97.4,0.4,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,2024-02-21
"Braxton Key","Denver Nuggets","Vet",1,96.8,0.4,0.1,0.2,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-02-21
"Thomas Bryant","Miami Heat","Vet",1,96.6,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0,0.1,0.1,2024-02-21
"Brandon Williams","Dallas Mavericks","Vet",0.9,98.1,0.4,0.1,0.1,0,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-02-21
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",1,99.4,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.1,0.1,0.1,2024-02-21
"MarJon Beauchamp","Milwaukee Bucks","Sophomore",1.3,99.6,0.4,0.1,0.2,0.1,0,0,0.1,0.4,0.1,0.2,0.1,0.1,2024-02-21
"DeAndre Jordan","Denver Nuggets","Vet",1.5,94.9,0.4,0.1,0.4,0.2,0.1,0,0.1,0.3,0.2,0,0.3,0.2,2024-02-21
"Scotty Pippen Jr.","Memphis Grizzlies","Sophomore",0.8,96.5,0.3,0.1,0.1,0,0,0,0.1,0.2,0.1,0.1,0.1,0.1,2024-02-21
"Chuma Okeke","Orlando Magic","Vet",1.1,93.9,0.3,0.1,0.2,0,0,0,0,0.3,0,0.2,0,0.1,2024-02-21
"Gui Santos","Golden State Warriors","Rookie",0.8,97,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-02-21
"Jerome Robinson","Golden State Warriors","Vet",1,97,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0,0.1,2024-02-21
"Jordan Miller","Los Angeles Clippers","Rookie",0.8,98.3,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-02-21
"Wesley Matthews","Atlanta Hawks","Vet",1.5,98.8,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.2,0,0.2,2024-02-21
"TyTy Washington Jr.","Milwaukee Bucks","Sophomore",0.8,98.8,0.3,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0,0.1,2024-02-21
"Jalen Pickett","Denver Nuggets","Rookie",0.6,96,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-02-21
"Rayan Rupert","Portland Trail Blazers","Rookie",0.5,97,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0.1,0,2024-02-21
"Mouhamed Gueye","Atlanta Hawks","Rookie",0.6,97.7,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-02-21
"AJ Griffin","Atlanta Hawks","Sophomore",0.6,99.3,0.2,0,0.1,0,0,0,0,0.2,0,0.1,0,0,2024-02-21
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0.7,99.2,0.2,0,0.1,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-02-21
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",0.7,98.7,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-02-21
"Garrett Temple","Toronto Raptors","Vet",0.8,98.8,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-02-21
"Dru Smith","Miami Heat","Sophomore",0.4,97,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-02-21
"Dylan Windler","Los Angeles Lakers","Vet",0.3,97.7,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-02-21
"Jake LaRavia","Memphis Grizzlies","Sophomore",0.4,97.3,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0.1,2024-02-21
"Jacob Toppin","New York Knicks","Rookie",0.3,95.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-21
"AJ Lawson","Dallas Mavericks","Sophomore",0.3,101,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-21
"Chris Livingston","Milwaukee Bucks","Rookie",0.2,98.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-21
"Charles Brown Jr.","New York Knicks","Vet",0.3,96.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-21
"Olivier-Maxence Prosper","Dallas Mavericks","Rookie",0.4,99.7,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,2024-02-21
"Joel Embiid","Philadelphia 76ers","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"OG Anunoby","New York Knicks","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Julius Randle","New York Knicks","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Steven Adams","Houston Rockets","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Mitchell Robinson","New York Knicks","Vet",0,95.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Chris Paul","Golden State Warriors","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Lonzo Ball","Chicago Bulls","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Robert Covington","Philadelphia 76ers","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Zach LaVine","Chicago Bulls","Vet",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jarred Vanderbilt","Los Angeles Lakers","Vet",0,101.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Charles Bassey","San Antonio Spurs","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Dyson Daniels","New Orleans Pelicans","Sophomore",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Tari Eason","Houston Rockets","Sophomore",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Mark Williams","Charlotte Hornets","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"JD Davison","Boston Celtics","Sophomore",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jaden Springer","Boston Celtics","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Tristan Thompson","Cleveland Cavaliers","Vet",0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Patrick Williams","Chicago Bulls","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Xavier Tillman","Boston Celtics","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Cody Zeller","New Orleans Pelicans","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Wendell Moore Jr.","Minnesota Timberwolves","Sophomore",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Sasha Vezenkov","Sacramento Kings","Rookie",0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Craig Porter","Cleveland Cavaliers","Rookie",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Isaiah Stewart","Detroit Pistons","Vet",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Markquis Nowell","Toronto Raptors","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Nah'Shon Hyland","Los Angeles Clippers","Vet",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Kendall Brown","Indiana Pacers","Sophomore",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Dominick Barlow","San Antonio Spurs","Sophomore",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jordan Ford","Sacramento Kings","Rookie",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Vlatko Cancar","Denver Nuggets","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Damion Lee","Phoenix Suns","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Amari Bailey","Charlotte Hornets","Rookie",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Onuralp Bitim","Chicago Bulls","Rookie",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jeremiah Robinson-Earl","New Orleans Pelicans","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"David Duke Jr.","San Antonio Spurs","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Malcolm Cazalon","Detroit Pistons","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jason Preston","Utah Jazz","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Mamadi Diakite","San Antonio Spurs","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Reggie Bullock","Houston Rockets","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Dariq Whitehead","Brooklyn Nets","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Ty Jerome","Cleveland Cavaliers","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Isaiah Wong","Indiana Pacers","Rookie",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Greg Brown III","Dallas Mavericks","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Leaky Black","Charlotte Hornets","Rookie",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jared Rhoden","Detroit Pistons","Sophomore",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Isaiah Livers","Washington Wizards","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jalen Slawson","Sacramento Kings","Rookie",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Stanley Umude","Detroit Pistons","Sophomore",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jarace Walker","Indiana Pacers","Rookie",0,100.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Cole Swider","Miami Heat","Sophomore",0.1,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Gabe Vincent","Los Angeles Lakers","Vet",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"P.J. Tucker","Los Angeles Clippers","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Sidy Cissoko","San Antonio Spurs","Rookie",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Micah Potter","Utah Jazz","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Seth Lundy","Atlanta Hawks","Rookie",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Emoni Bates","Cleveland Cavaliers","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Adama Sanogo","Chicago Bulls","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Henri Drell","Chicago Bulls",NA,0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Drew Peterson","Boston Celtics","Rookie",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Hunter Tyson","Denver Nuggets","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Alondes Williams","Miami Heat","Sophomore",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Max Christie","Los Angeles Lakers","Sophomore",0,101.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Olivier Sarr","Oklahoma City Thunder","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"James Johnson","Indiana Pacers","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Patty Mills","Atlanta Hawks","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Thanasis Antetokounmpo","Milwaukee Bucks","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Maxwell Lewis","Los Angeles Lakers","Rookie",0,99,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Trent Forrest","Atlanta Hawks","Vet",0,96.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Julian Strawther","Denver Nuggets","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Johnny Juzang","Utah Jazz","Sophomore",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
"Markieff Morris","Dallas Mavericks","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-21
